antigen,site,bin_id,xmin,xmax,count
DENV4 VLP,Peru,21,8.080921839943397,8.338062556169138,31
DENV4 VLP,Peru,22,8.338062556169138,8.595203272394876,46
DENV4 VLP,Peru,23,8.595203272394876,8.852343988620618,57
DENV4 VLP,Peru,24,8.852343988620618,9.10948470484636,91
DENV4 VLP,Peru,25,9.10948470484636,9.366625421072097,154
DENV4 VLP,Peru,26,9.366625421072097,9.623766137297839,125
DENV4 VLP,Peru,27,9.623766137297839,9.880906853523578,20
DENV4 VLP,Peru,28,9.880906853523578,10.138047569749318,0
DENV4 VLP,Peru,29,10.138047569749318,10.39518828597506,0
DENV4 VLP,Peru,30,10.39518828597506,10.6523290022008,0
DENV4 VLP,Senegal,1,2.938107515428592,3.195248231654332,0
DENV4 VLP,Senegal,2,3.195248231654332,3.4523889478800722,4
DENV4 VLP,Senegal,3,3.4523889478800722,3.709529664105813,5
DENV4 VLP,Senegal,4,3.709529664105813,3.9666703803315526,12
DENV4 VLP,Senegal,5,3.9666703803315526,4.223811096557293,8
DENV4 VLP,Senegal,6,4.223811096557293,4.480951812783033,4
DENV4 VLP,Senegal,7,4.480951812783033,4.738092529008774,7
DENV4 VLP,Senegal,8,4.738092529008774,4.995233245234514,19
DENV4 VLP,Senegal,9,4.995233245234514,5.252373961460254,35
DENV4 VLP,Senegal,10,5.252373961460254,5.509514677685994,79
DENV4 VLP,Senegal,11,5.509514677685994,5.766655393911734,101
DENV4 VLP,Senegal,12,5.766655393911734,6.023796110137475,114
DENV4 VLP,Senegal,13,6.023796110137475,6.280936826363215,74
DENV4 VLP,Senegal,14,6.280936826363215,6.5380775425889555,41
DENV4 VLP,Senegal,15,6.5380775425889555,6.795218258814696,19
DENV4 VLP,Senegal,16,6.795218258814696,7.052358975040436,15
DENV4 VLP,Senegal,17,7.052358975040436,7.3094996912661765,53
DENV4 VLP,Senegal,18,7.3094996912661765,7.566640407491916,57
DENV4 VLP,Senegal,19,7.566640407491916,7.823781123717657,56
DENV4 VLP,Senegal,20,7.823781123717657,8.080921839943397,75
DENV4 VLP,Senegal,21,8.080921839943397,8.338062556169138,62
DENV4 VLP,Senegal,22,8.338062556169138,8.595203272394876,82
DENV4 VLP,Senegal,23,8.595203272394876,8.852343988620618,118
DENV4 VLP,Senegal,24,8.852343988620618,9.10948470484636,103
DENV4 VLP,Senegal,25,9.10948470484636,9.366625421072097,71
DENV4 VLP,Senegal,26,9.366625421072097,9.623766137297839,5
DENV4 VLP,Senegal,27,9.623766137297839,9.880906853523578,0
DENV4 VLP,Senegal,28,9.880906853523578,10.138047569749318,0
DENV4 VLP,Senegal,29,10.138047569749318,10.39518828597506,0
DENV4 VLP,Senegal,30,10.39518828597506,10.6523290022008,0
JEV E,French Guiana,1,2.938107515428592,3.195248231654332,0
JEV E,French Guiana,2,3.195248231654332,3.4523889478800722,0
JEV E,French Guiana,3,3.4523889478800722,3.709529664105813,0
JEV E,French Guiana,4,3.709529664105813,3.9666703803315526,1
JEV E,French Guiana,5,3.9666703803315526,4.223811096557293,1
JEV E,French Guiana,6,4.223811096557293,4.480951812783033,6
JEV E,French Guiana,7,4.480951812783033,4.738092529008774,6
JEV E,French Guiana,8,4.738092529008774,4.995233245234514,12
JEV E,French Guiana,9,4.995233245234514,5.252373961460254,4
JEV E,French Guiana,10,5.252373961460254,5.509514677685994,7
JEV E,French Guiana,11,5.509514677685994,5.766655393911734,6
JEV E,French Guiana,12,5.766655393911734,6.023796110137475,15
JEV E,French Guiana,13,6.023796110137475,6.280936826363215,15
JEV E,French Guiana,14,6.280936826363215,6.5380775425889555,21
JEV E,French Guiana,15,6.5380775425889555,6.795218258814696,23
JEV E,French Guiana,16,6.795218258814696,7.052358975040436,28
JEV E,French Guiana,17,7.052358975040436,7.3094996912661765,50
JEV E,French Guiana,18,7.3094996912661765,7.566640407491916,71
JEV E,French Guiana,19,7.566640407491916,7.823781123717657,101
JEV E,French Guiana,20,7.823781123717657,8.080921839943397,150
JEV E,French Guiana,21,8.080921839943397,8.338062556169138,120
JEV E,French Guiana,22,8.338062556169138,8.595203272394876,103
JEV E,French Guiana,23,8.595203272394876,8.852343988620618,40
JEV E,French Guiana,24,8.852343988620618,9.10948470484636,7
JEV E,French Guiana,25,9.10948470484636,9.366625421072097,0
JEV E,French Guiana,26,9.366625421072097,9.623766137297839,0
JEV E,French Guiana,27,9.623766137297839,9.880906853523578,0
JEV E,French Guiana,28,9.880906853523578,10.138047569749318,0
JEV E,French Guiana,29,10.138047569749318,10.39518828597506,0
JEV E,French Guiana,30,10.39518828597506,10.6523290022008,0
JEV E,New Caledonia,1,2.938107515428592,3.195248231654332,0
JEV E,New Caledonia,2,3.195248231654332,3.4523889478800722,0
JEV E,New Caledonia,3,3.4523889478800722,3.709529664105813,0
JEV E,New Caledonia,4,3.709529664105813,3.9666703803315526,0
JEV E,New Caledonia,5,3.9666703803315526,4.223811096557293,0
JEV E,New Caledonia,6,4.223811096557293,4.480951812783033,2
JEV E,New Caledonia,7,4.480951812783033,4.738092529008774,6
JEV E,New Caledonia,8,4.738092529008774,4.995233245234514,8
JEV E,New Caledonia,9,4.995233245234514,5.252373961460254,22
JEV E,New Caledonia,10,5.252373961460254,5.509514677685994,31
JEV E,New Caledonia,11,5.509514677685994,5.766655393911734,35
JEV E,New Caledonia,12,5.766655393911734,6.023796110137475,46
JEV E,New Caledonia,13,6.023796110137475,6.280936826363215,53
JEV E,New Caledonia,14,6.280936826363215,6.5380775425889555,57
JEV E,New Caledonia,15,6.5380775425889555,6.795218258814696,40
JEV E,New Caledonia,16,6.795218258814696,7.052358975040436,6
JEV E,New Caledonia,17,7.052358975040436,7.3094996912661765,0
JEV E,New Caledonia,18,7.3094996912661765,7.566640407491916,0
JEV E,New Caledonia,19,7.566640407491916,7.823781123717657,52
JEV E,New Caledonia,20,7.823781123717657,8.080921839943397,105
JEV E,New Caledonia,21,8.080921839943397,8.338062556169138,97
JEV E,New Caledonia,22,8.338062556169138,8.595203272394876,32
JEV E,New Caledonia,23,8.595203272394876,8.852343988620618,6
JEV E,New Caledonia,24,8.852343988620618,9.10948470484636,1
JEV E,New Caledonia,25,9.10948470484636,9.366625421072097,1
JEV E,New Caledonia,26,9.366625421072097,9.623766137297839,0
JEV E,New Caledonia,27,9.623766137297839,9.880906853523578,0
JEV E,New Caledonia,28,9.880906853523578,10.138047569749318,0
JEV E,New Caledonia,29,10.138047569749318,10.39518828597506,0
JEV E,New Caledonia,30,10.39518828597506,10.6523290022008,0
JEV E,Peru,1,2.938107515428592,3.195248231654332,0
JEV E,Peru,2,3.195248231654332,3.4523889478800722,0
JEV E,Peru,3,3.4523889478800722,3.709529664105813,3
JEV E,Peru,4,3.709529664105813,3.9666703803315526,15
JEV E,Peru,5,3.9666703803315526,4.223811096557293,34
JEV E,Peru,6,4.223811096557293,4.480951812783033,32
JEV E,Peru,7,4.480951812783033,4.738092529008774,46
JEV E,Peru,8,4.738092529008774,4.995233245234514,45
JEV E,Peru,9,4.995233245234514,5.252373961460254,38
JEV E,Peru,10,5.252373961460254,5.509514677685994,38
JEV E,Peru,11,5.509514677685994,5.766655393911734,39
JEV E,Peru,12,5.766655393911734,6.023796110137475,35
JEV E,Peru,13,6.023796110137475,6.280936826363215,43
JEV E,Peru,14,6.280936826363215,6.5380775425889555,48
JEV E,Peru,15,6.5380775425889555,6.795218258814696,20
JEV E,Peru,16,6.795218258814696,7.052358975040436,4
JEV E,Peru,17,7.052358975040436,7.3094996912661765,6
JEV E,Peru,18,7.3094996912661765,7.566640407491916,28
JEV E,Peru,19,7.566640407491916,7.823781123717657,77
JEV E,Peru,20,7.823781123717657,8.080921839943397,110
JEV E,Peru,21,8.080921839943397,8.338062556169138,89
JEV E,Peru,22,8.338062556169138,8.595203272394876,69
JEV E,Peru,23,8.595203272394876,8.852343988620618,42
JEV E,Peru,24,8.852343988620618,9.10948470484636,13
JEV E,Peru,25,9.10948470484636,9.366625421072097,6
JEV E,Peru,26,9.366625421072097,9.623766137297839,0
JEV E,Peru,27,9.623766137297839,9.880906853523578,0
JEV E,Peru,28,9.880906853523578,10.138047569749318,0
JEV E,Peru,29,10.138047569749318,10.39518828597506,0
JEV E,Peru,30,10.39518828597506,10.6523290022008,0
JEV E,Senegal,1,2.938107515428592,3.195248231654332,0
JEV E,Senegal,2,3.195248231654332,3.4523889478800722,2
JEV E,Senegal,3,3.4523889478800722,3.709529664105813,11
JEV E,Senegal,4,3.709529664105813,3.9666703803315526,14
JEV E,Senegal,5,3.9666703803315526,4.223811096557293,9
JEV E,Senegal,6,4.223811096557293,4.480951812783033,17
JEV E,Senegal,7,4.480951812783033,4.738092529008774,10
JEV E,Senegal,8,4.738092529008774,4.995233245234514,8
JEV E,Senegal,9,4.995233245234514,5.252373961460254,8
JEV E,Senegal,10,5.252373961460254,5.509514677685994,22
JEV E,Senegal,11,5.509514677685994,5.766655393911734,76
JEV E,Senegal,12,5.766655393911734,6.023796110137475,130
JEV E,Senegal,13,6.023796110137475,6.280936826363215,168
JEV E,Senegal,14,6.280936826363215,6.5380775425889555,90
JEV E,Senegal,15,6.5380775425889555,6.795218258814696,51
JEV E,Senegal,16,6.795218258814696,7.052358975040436,64
JEV E,Senegal,17,7.052358975040436,7.3094996912661765,86
JEV E,Senegal,18,7.3094996912661765,7.566640407491916,87
JEV E,Senegal,19,7.566640407491916,7.823781123717657,120
JEV E,Senegal,20,7.823781123717657,8.080921839943397,102
JEV E,Senegal,21,8.080921839943397,8.338062556169138,87
JEV E,Senegal,22,8.338062556169138,8.595203272394876,40
JEV E,Senegal,23,8.595203272394876,8.852343988620618,13
JEV E,Senegal,24,8.852343988620618,9.10948470484636,3
JEV E,Senegal,25,9.10948470484636,9.366625421072097,1
JEV E,Senegal,26,9.366625421072097,9.623766137297839,0
JEV E,Senegal,27,9.623766137297839,9.880906853523578,0
JEV E,Senegal,28,9.880906853523578,10.138047569749318,0
JEV E,Senegal,29,10.138047569749318,10.39518828597506,0
JEV E,Senegal,30,10.39518828597506,10.6523290022008,0
JEV NS1,French Guiana,1,2.938107515428592,3.195248231654332,0
JEV NS1,French Guiana,2,3.195248231654332,3.4523889478800722,0
JEV NS1,French Guiana,3,3.4523889478800722,3.709529664105813,5
JEV NS1,French Guiana,4,3.709529664105813,3.9666703803315526,13
JEV NS1,French Guiana,5,3.9666703803315526,4.223811096557293,36
JEV NS1,French Guiana,6,4.223811096557293,4.480951812783033,55
JEV NS1,French Guiana,7,4.480951812783033,4.738092529008774,52
JEV NS1,French Guiana,8,4.738092529008774,4.995233245234514,53
JEV NS1,French Guiana,9,4.995233245234514,5.252373961460254,61
JEV NS1,French Guiana,10,5.252373961460254,5.509514677685994,57
JEV NS1,French Guiana,11,5.509514677685994,5.766655393911734,47
JEV NS1,French Guiana,12,5.766655393911734,6.023796110137475,44
JEV NS1,French Guiana,13,6.023796110137475,6.280936826363215,44
JEV NS1,French Guiana,14,6.280936826363215,6.5380775425889555,47
JEV NS1,French Guiana,15,6.5380775425889555,6.795218258814696,45
JEV NS1,French Guiana,16,6.795218258814696,7.052358975040436,46
JEV NS1,French Guiana,17,7.052358975040436,7.3094996912661765,32
JEV NS1,French Guiana,18,7.3094996912661765,7.566640407491916,53
JEV NS1,French Guiana,19,7.566640407491916,7.823781123717657,22
JEV NS1,French Guiana,20,7.823781123717657,8.080921839943397,23
JEV NS1,French Guiana,21,8.080921839943397,8.338062556169138,11
JEV NS1,French Guiana,22,8.338062556169138,8.595203272394876,16
JEV NS1,French Guiana,23,8.595203272394876,8.852343988620618,18
JEV NS1,French Guiana,24,8.852343988620618,9.10948470484636,4
JEV NS1,French Guiana,25,9.10948470484636,9.366625421072097,3
JEV NS1,French Guiana,26,9.366625421072097,9.623766137297839,0
JEV NS1,French Guiana,27,9.623766137297839,9.880906853523578,0
JEV NS1,French Guiana,28,9.880906853523578,10.138047569749318,0
JEV NS1,French Guiana,29,10.138047569749318,10.39518828597506,0
JEV NS1,French Guiana,30,10.39518828597506,10.6523290022008,0
JEV NS1,New Caledonia,1,2.938107515428592,3.195248231654332,0
JEV NS1,New Caledonia,2,3.195248231654332,3.4523889478800722,0
JEV NS1,New Caledonia,3,3.4523889478800722,3.709529664105813,0
JEV NS1,New Caledonia,4,3.709529664105813,3.9666703803315526,0
JEV NS1,New Caledonia,5,3.9666703803315526,4.223811096557293,1
JEV NS1,New Caledonia,6,4.223811096557293,4.480951812783033,11
JEV NS1,New Caledonia,7,4.480951812783033,4.738092529008774,48
JEV NS1,New Caledonia,8,4.738092529008774,4.995233245234514,87
JEV NS1,New Caledonia,9,4.995233245234514,5.252373961460254,102
JEV NS1,New Caledonia,10,5.252373961460254,5.509514677685994,76
JEV NS1,New Caledonia,11,5.509514677685994,5.766655393911734,72
JEV NS1,New Caledonia,12,5.766655393911734,6.023796110137475,55
JEV NS1,New Caledonia,13,6.023796110137475,6.280936826363215,42
JEV NS1,New Caledonia,14,6.280936826363215,6.5380775425889555,14
JEV NS1,New Caledonia,15,6.5380775425889555,6.795218258814696,5
JEV NS1,New Caledonia,16,6.795218258814696,7.052358975040436,15
JEV NS1,New Caledonia,17,7.052358975040436,7.3094996912661765,17
JEV NS1,New Caledonia,18,7.3094996912661765,7.566640407491916,19
JEV NS1,New Caledonia,19,7.566640407491916,7.823781123717657,12
JEV NS1,New Caledonia,20,7.823781123717657,8.080921839943397,9
JEV NS1,New Caledonia,21,8.080921839943397,8.338062556169138,3
JEV NS1,New Caledonia,22,8.338062556169138,8.595203272394876,5
JEV NS1,New Caledonia,23,8.595203272394876,8.852343988620618,7
JEV NS1,New Caledonia,24,8.852343988620618,9.10948470484636,0
JEV NS1,New Caledonia,25,9.10948470484636,9.366625421072097,0
JEV NS1,New Caledonia,26,9.366625421072097,9.623766137297839,0
JEV NS1,New Caledonia,27,9.623766137297839,9.880906853523578,0
JEV NS1,New Caledonia,28,9.880906853523578,10.138047569749318,0
JEV NS1,New Caledonia,29,10.138047569749318,10.39518828597506,0
JEV NS1,New Caledonia,30,10.39518828597506,10.6523290022008,0
JEV NS1,Peru,1,2.938107515428592,3.195248231654332,0
JEV NS1,Peru,2,3.195248231654332,3.4523889478800722,1
JEV NS1,Peru,3,3.4523889478800722,3.709529664105813,16
JEV NS1,Peru,4,3.709529664105813,3.9666703803315526,40
JEV NS1,Peru,5,3.9666703803315526,4.223811096557293,97
JEV NS1,Peru,6,4.223811096557293,4.480951812783033,99
JEV NS1,Peru,7,4.480951812783033,4.738092529008774,92
JEV NS1,Peru,8,4.738092529008774,4.995233245234514,75
JEV NS1,Peru,9,4.995233245234514,5.252373961460254,56
JEV NS1,Peru,10,5.252373961460254,5.509514677685994,54
JEV NS1,Peru,11,5.509514677685994,5.766655393911734,67
JEV NS1,Peru,12,5.766655393911734,6.023796110137475,43
JEV NS1,Peru,13,6.023796110137475,6.280936826363215,29
JEV NS1,Peru,14,6.280936826363215,6.5380775425889555,17
JEV NS1,Peru,15,6.5380775425889555,6.795218258814696,20
JEV NS1,Peru,16,6.795218258814696,7.052358975040436,22
JEV NS1,Peru,17,7.052358975040436,7.3094996912661765,20
JEV NS1,Peru,18,7.3094996912661765,7.566640407491916,25
JEV NS1,Peru,19,7.566640407491916,7.823781123717657,21
JEV NS1,Peru,20,7.823781123717657,8.080921839943397,17
JEV NS1,Peru,21,8.080921839943397,8.338062556169138,10
JEV NS1,Peru,22,8.338062556169138,8.595203272394876,17
JEV NS1,Peru,23,8.595203272394876,8.852343988620618,19
JEV NS1,Peru,24,8.852343988620618,9.10948470484636,14
JEV NS1,Peru,25,9.10948470484636,9.366625421072097,5
JEV NS1,Peru,26,9.366625421072097,9.623766137297839,3
JEV NS1,Peru,27,9.623766137297839,9.880906853523578,1
JEV NS1,Peru,28,9.880906853523578,10.138047569749318,0
JEV NS1,Peru,29,10.138047569749318,10.39518828597506,0
JEV NS1,Peru,30,10.39518828597506,10.6523290022008,0
JEV NS1,Senegal,1,2.938107515428592,3.195248231654332,0
JEV NS1,Senegal,2,3.195248231654332,3.4523889478800722,23
JEV NS1,Senegal,3,3.4523889478800722,3.709529664105813,39
JEV NS1,Senegal,4,3.709529664105813,3.9666703803315526,20
JEV NS1,Senegal,5,3.9666703803315526,4.223811096557293,4
JEV NS1,Senegal,6,4.223811096557293,4.480951812783033,1
JEV NS1,Senegal,7,4.480951812783033,4.738092529008774,1
JEV NS1,Senegal,8,4.738092529008774,4.995233245234514,1
JEV NS1,Senegal,9,4.995233245234514,5.252373961460254,29
JEV NS1,Senegal,10,5.252373961460254,5.509514677685994,83
JEV NS1,Senegal,11,5.509514677685994,5.766655393911734,177
JEV NS1,Senegal,12,5.766655393911734,6.023796110137475,279
JEV NS1,Senegal,13,6.023796110137475,6.280936826363215,267
JEV NS1,Senegal,14,6.280936826363215,6.5380775425889555,112
JEV NS1,Senegal,15,6.5380775425889555,6.795218258814696,64
JEV NS1,Senegal,16,6.795218258814696,7.052358975040436,29
JEV NS1,Senegal,17,7.052358975040436,7.3094996912661765,26
JEV NS1,Senegal,18,7.3094996912661765,7.566640407491916,15
JEV NS1,Senegal,19,7.566640407491916,7.823781123717657,15
JEV NS1,Senegal,20,7.823781123717657,8.080921839943397,14
JEV NS1,Senegal,21,8.080921839943397,8.338062556169138,3
JEV NS1,Senegal,22,8.338062556169138,8.595203272394876,7
JEV NS1,Senegal,23,8.595203272394876,8.852343988620618,3
JEV NS1,Senegal,24,8.852343988620618,9.10948470484636,5
JEV NS1,Senegal,25,9.10948470484636,9.366625421072097,1
JEV NS1,Senegal,26,9.366625421072097,9.623766137297839,1
JEV NS1,Senegal,27,9.623766137297839,9.880906853523578,0
JEV NS1,Senegal,28,9.880906853523578,10.138047569749318,0
JEV NS1,Senegal,29,10.138047569749318,10.39518828597506,0
JEV NS1,Senegal,30,10.39518828597506,10.6523290022008,0
MAYV E2,French Guiana,1,2.938107515428592,3.195248231654332,0
MAYV E2,French Guiana,2,3.195248231654332,3.4523889478800722,0
MAYV E2,French Guiana,3,3.4523889478800722,3.709529664105813,0
MAYV E2,French Guiana,4,3.709529664105813,3.9666703803315526,9
MAYV E2,French Guiana,5,3.9666703803315526,4.223811096557293,21
MAYV E2,French Guiana,6,4.223811096557293,4.480951812783033,28
MAYV E2,French Guiana,7,4.480951812783033,4.738092529008774,48
MAYV E2,French Guiana,8,4.738092529008774,4.995233245234514,61
MAYV E2,French Guiana,9,4.995233245234514,5.252373961460254,114
MAYV E2,French Guiana,10,5.252373961460254,5.509514677685994,100
MAYV E2,French Guiana,11,5.509514677685994,5.766655393911734,65
MAYV E2,French Guiana,12,5.766655393911734,6.023796110137475,38
MAYV E2,French Guiana,13,6.023796110137475,6.280936826363215,27
MAYV E2,French Guiana,14,6.280936826363215,6.5380775425889555,31
MAYV E2,French Guiana,15,6.5380775425889555,6.795218258814696,20
MAYV E2,French Guiana,16,6.795218258814696,7.052358975040436,19
MAYV E2,French Guiana,17,7.052358975040436,7.3094996912661765,11
MAYV E2,French Guiana,18,7.3094996912661765,7.566640407491916,21
MAYV E2,French Guiana,19,7.566640407491916,7.823781123717657,30
MAYV E2,French Guiana,20,7.823781123717657,8.080921839943397,24
MAYV E2,French Guiana,21,8.080921839943397,8.338062556169138,27
MAYV E2,French Guiana,22,8.338062556169138,8.595203272394876,24
MAYV E2,French Guiana,23,8.595203272394876,8.852343988620618,21
MAYV E2,French Guiana,24,8.852343988620618,9.10948470484636,24
MAYV E2,French Guiana,25,9.10948470484636,9.366625421072097,18
MAYV E2,French Guiana,26,9.366625421072097,9.623766137297839,5
MAYV E2,French Guiana,27,9.623766137297839,9.880906853523578,1
MAYV E2,French Guiana,28,9.880906853523578,10.138047569749318,0
MAYV E2,French Guiana,29,10.138047569749318,10.39518828597506,0
MAYV E2,French Guiana,30,10.39518828597506,10.6523290022008,0
MAYV E2,New Caledonia,1,2.938107515428592,3.195248231654332,0
MAYV E2,New Caledonia,2,3.195248231654332,3.4523889478800722,0
MAYV E2,New Caledonia,3,3.4523889478800722,3.709529664105813,0
MAYV E2,New Caledonia,4,3.709529664105813,3.9666703803315526,0
MAYV E2,New Caledonia,5,3.9666703803315526,4.223811096557293,0
MAYV E2,New Caledonia,6,4.223811096557293,4.480951812783033,9
MAYV E2,New Caledonia,7,4.480951812783033,4.738092529008774,43
MAYV E2,New Caledonia,8,4.738092529008774,4.995233245234514,120
MAYV E2,New Caledonia,9,4.995233245234514,5.252373961460254,122
MAYV E2,New Caledonia,10,5.252373961460254,5.509514677685994,108
MAYV E2,New Caledonia,11,5.509514677685994,5.766655393911734,81
MAYV E2,New Caledonia,12,5.766655393911734,6.023796110137475,54
MAYV E2,New Caledonia,13,6.023796110137475,6.280936826363215,26
MAYV E2,New Caledonia,14,6.280936826363215,6.5380775425889555,24
MAYV E2,New Caledonia,15,6.5380775425889555,6.795218258814696,3
MAYV E2,New Caledonia,16,6.795218258814696,7.052358975040436,2
MAYV E2,New Caledonia,17,7.052358975040436,7.3094996912661765,1
MAYV E2,New Caledonia,18,7.3094996912661765,7.566640407491916,3
MAYV E2,New Caledonia,19,7.566640407491916,7.823781123717657,3
MAYV E2,New Caledonia,20,7.823781123717657,8.080921839943397,0
MAYV E2,New Caledonia,21,8.080921839943397,8.338062556169138,0
MAYV E2,New Caledonia,22,8.338062556169138,8.595203272394876,0
MAYV E2,New Caledonia,23,8.595203272394876,8.852343988620618,1
MAYV E2,New Caledonia,24,8.852343988620618,9.10948470484636,0
MAYV E2,New Caledonia,25,9.10948470484636,9.366625421072097,0
MAYV E2,New Caledonia,26,9.366625421072097,9.623766137297839,0
MAYV E2,New Caledonia,27,9.623766137297839,9.880906853523578,0
MAYV E2,New Caledonia,28,9.880906853523578,10.138047569749318,0
MAYV E2,New Caledonia,29,10.138047569749318,10.39518828597506,0
MAYV E2,New Caledonia,30,10.39518828597506,10.6523290022008,0
MAYV E2,Peru,1,2.938107515428592,3.195248231654332,0
MAYV E2,Peru,2,3.195248231654332,3.4523889478800722,1
MAYV E2,Peru,3,3.4523889478800722,3.709529664105813,12
MAYV E2,Peru,4,3.709529664105813,3.9666703803315526,38
MAYV E2,Peru,5,3.9666703803315526,4.223811096557293,87
MAYV E2,Peru,6,4.223811096557293,4.480951812783033,105
MAYV E2,Peru,7,4.480951812783033,4.738092529008774,116
MAYV E2,Peru,8,4.738092529008774,4.995233245234514,100
MAYV E2,Peru,9,4.995233245234514,5.252373961460254,73
MAYV E2,Peru,10,5.252373961460254,5.509514677685994,55
MAYV E2,Peru,11,5.509514677685994,5.766655393911734,44
MAYV E2,Peru,12,5.766655393911734,6.023796110137475,26
MAYV E2,Peru,13,6.023796110137475,6.280936826363215,20
MAYV E2,Peru,14,6.280936826363215,6.5380775425889555,24
MAYV E2,Peru,15,6.5380775425889555,6.795218258814696,9
MAYV E2,Peru,16,6.795218258814696,7.052358975040436,12
MAYV E2,Peru,17,7.052358975040436,7.3094996912661765,26
MAYV E2,Peru,18,7.3094996912661765,7.566640407491916,29
MAYV E2,Peru,19,7.566640407491916,7.823781123717657,21
MAYV E2,Peru,20,7.823781123717657,8.080921839943397,26
MAYV E2,Peru,21,8.080921839943397,8.338062556169138,19
MAYV E2,Peru,22,8.338062556169138,8.595203272394876,18
MAYV E2,Peru,23,8.595203272394876,8.852343988620618,6
MAYV E2,Peru,24,8.852343988620618,9.10948470484636,8
MAYV E2,Peru,25,9.10948470484636,9.366625421072097,4
MAYV E2,Peru,26,9.366625421072097,9.623766137297839,1
MAYV E2,Peru,27,9.623766137297839,9.880906853523578,0
MAYV E2,Peru,28,9.880906853523578,10.138047569749318,0
MAYV E2,Peru,29,10.138047569749318,10.39518828597506,0
MAYV E2,Peru,30,10.39518828597506,10.6523290022008,0
MAYV E2,Senegal,1,2.938107515428592,3.195248231654332,0
MAYV E2,Senegal,2,3.195248231654332,3.4523889478800722,0
MAYV E2,Senegal,3,3.4523889478800722,3.709529664105813,24
MAYV E2,Senegal,4,3.709529664105813,3.9666703803315526,40
MAYV E2,Senegal,5,3.9666703803315526,4.223811096557293,13
MAYV E2,Senegal,6,4.223811096557293,4.480951812783033,10
MAYV E2,Senegal,7,4.480951812783033,4.738092529008774,1
MAYV E2,Senegal,8,4.738092529008774,4.995233245234514,5
MAYV E2,Senegal,9,4.995233245234514,5.252373961460254,16
MAYV E2,Senegal,10,5.252373961460254,5.509514677685994,65
MAYV E2,Senegal,11,5.509514677685994,5.766655393911734,150
MAYV E2,Senegal,12,5.766655393911734,6.023796110137475,231
MAYV E2,Senegal,13,6.023796110137475,6.280936826363215,172
MAYV E2,Senegal,14,6.280936826363215,6.5380775425889555,64
MAYV E2,Senegal,15,6.5380775425889555,6.795218258814696,66
MAYV E2,Senegal,16,6.795218258814696,7.052358975040436,66
MAYV E2,Senegal,17,7.052358975040436,7.3094996912661765,78
MAYV E2,Senegal,18,7.3094996912661765,7.566640407491916,79
MAYV E2,Senegal,19,7.566640407491916,7.823781123717657,61
MAYV E2,Senegal,20,7.823781123717657,8.080921839943397,35
MAYV E2,Senegal,21,8.080921839943397,8.338062556169138,25
MAYV E2,Senegal,22,8.338062556169138,8.595203272394876,15
MAYV E2,Senegal,23,8.595203272394876,8.852343988620618,3
MAYV E2,Senegal,24,8.852343988620618,9.10948470484636,0
MAYV E2,Senegal,25,9.10948470484636,9.366625421072097,0
MAYV E2,Senegal,26,9.366625421072097,9.623766137297839,0
MAYV E2,Senegal,27,9.623766137297839,9.880906853523578,0
MAYV E2,Senegal,28,9.880906853523578,10.138047569749318,0
MAYV E2,Senegal,29,10.138047569749318,10.39518828597506,0
MAYV E2,Senegal,30,10.39518828597506,10.6523290022008,0
MAYV NSP1,French Guiana,1,2.938107515428592,3.195248231654332,0
MAYV NSP1,French Guiana,2,3.195248231654332,3.4523889478800722,0
MAYV NSP1,French Guiana,3,3.4523889478800722,3.709529664105813,0
MAYV NSP1,French Guiana,4,3.709529664105813,3.9666703803315526,2
MAYV NSP1,French Guiana,5,3.9666703803315526,4.223811096557293,5
MAYV NSP1,French Guiana,6,4.223811096557293,4.480951812783033,11
MAYV NSP1,French Guiana,7,4.480951812783033,4.738092529008774,35
MAYV NSP1,French Guiana,8,4.738092529008774,4.995233245234514,49
MAYV NSP1,French Guiana,9,4.995233245234514,5.252373961460254,71
MAYV NSP1,French Guiana,10,5.252373961460254,5.509514677685994,109
MAYV NSP1,French Guiana,11,5.509514677685994,5.766655393911734,103
MAYV NSP1,French Guiana,12,5.766655393911734,6.023796110137475,97
MAYV NSP1,French Guiana,13,6.023796110137475,6.280936826363215,63
MAYV NSP1,French Guiana,14,6.280936826363215,6.5380775425889555,21
MAYV NSP1,French Guiana,15,6.5380775425889555,6.795218258814696,15
MAYV NSP1,French Guiana,16,6.795218258814696,7.052358975040436,46
MAYV NSP1,French Guiana,17,7.052358975040436,7.3094996912661765,33
MAYV NSP1,French Guiana,18,7.3094996912661765,7.566640407491916,41
MAYV NSP1,French Guiana,19,7.566640407491916,7.823781123717657,31
MAYV NSP1,French Guiana,20,7.823781123717657,8.080921839943397,16
MAYV NSP1,French Guiana,21,8.080921839943397,8.338062556169138,9
MAYV NSP1,French Guiana,22,8.338062556169138,8.595203272394876,11
MAYV NSP1,French Guiana,23,8.595203272394876,8.852343988620618,10
MAYV NSP1,French Guiana,24,8.852343988620618,9.10948470484636,4
MAYV NSP1,French Guiana,25,9.10948470484636,9.366625421072097,3
MAYV NSP1,French Guiana,26,9.366625421072097,9.623766137297839,1
MAYV NSP1,French Guiana,27,9.623766137297839,9.880906853523578,1
MAYV NSP1,French Guiana,28,9.880906853523578,10.138047569749318,0
MAYV NSP1,French Guiana,29,10.138047569749318,10.39518828597506,0
MAYV NSP1,French Guiana,30,10.39518828597506,10.6523290022008,0
