antigen,site,age_cat,male,ymin,lower,middle,upper,ymax,n
DENV4 NS1,French Guiana,>59,Male,4.80887130480037,4.973210516931206,6.5180870017039325,8.14118696837826,8.937049461641696,13
DENV4 NS1,New Caledonia,18-39,Female,4.0467880763839235,4.821704015013479,5.751117137310488,8.256287511030685,9.555625504778096,156
DENV4 NS1,New Caledonia,18-39,Male,3.94441281551334,5.049275356836791,6.391916815034598,8.199059200238409,9.339516122829478,100
DENV4 NS1,New Caledonia,40-59,Female,4.062661550394991,5.469915223788735,7.907631902122845,8.700576767699703,9.468408011853578,173
DENV4 NS1,New Caledonia,40-59,Male,3.718754708408575,5.104806700537246,7.452839679852381,8.552925662981755,9.380968256093324,131
DENV4 NS1,New Caledonia,>59,Female,4.801964109469386,5.707075847961889,7.609902807548381,8.530798025003243,8.999146189457699,25
DENV4 NS1,New Caledonia,>59,Male,4.460839868281198,6.8283008587215885,7.790290039995185,8.763325240265548,9.21271746485212,15
DENV4 NS1,Peru,10-17,Female,3.293295562006638,3.9159987873617617,4.340887583233783,4.994796226879616,8.786334787779298,80
DENV4 NS1,Peru,10-17,Male,3.353088199121204,3.814756171210661,4.451274294295748,5.197651874076913,9.5397753119946,73
DENV4 NS1,Peru,18-39,Female,3.433743674433595,4.431260635666755,6.321168941344685,8.546966844999329,9.840178794945022,219
DENV4 NS1,Peru,18-39,Male,3.5125999716250274,4.69741190591532,6.34373849768113,8.25777480220573,9.54744597480776,76
DENV4 NS1,Peru,40-59,Female,3.4104593848741875,4.825417731846341,6.2987997314119095,8.755219045020642,9.742771060944204,84
DENV4 NS1,Peru,40-59,Male,3.771016916309539,5.062222118906033,7.240464327128848,8.551789616744461,9.450495316800662,58
DENV4 NS1,Peru,5-9,Female,3.426719905745968,3.7122820783003823,3.998948635940426,4.459961555022145,8.856408745841,63
DENV4 NS1,Peru,5-9,Male,3.420447449952282,3.782849252978869,4.0113816909138365,4.31274157592338,7.709766972446175,63
DENV4 NS1,Peru,<5,Female,3.4053057391130617,3.7866351184791274,4.026583253522597,4.431698383880905,9.256322901026126,23
DENV4 NS1,Peru,<5,Male,3.3993940407544487,3.688168525128894,3.925003460704677,4.227684000520414,8.845140711865342,33
DENV4 NS1,Peru,>59,Female,3.993572632241337,5.715223906926591,7.546399033199425,8.506189675754495,9.534693104814815,50
DENV4 NS1,Peru,>59,Male,3.9509251998768247,5.179761351835008,7.448150169911248,8.38152349685232,9.490876758632815,58
DENV4 NS1,Senegal,10-17,Female,4.88435541587538,5.503542361539882,5.761520125445527,5.922387600134249,6.701372997852326,154
DENV4 NS1,Senegal,10-17,Male,5.021842224076357,5.540487305805119,5.768282093784184,5.945980928395701,7.193824813216182,126
DENV4 NS1,Senegal,18-39,Female,3.5939656028022453,5.751801674999923,5.979134108350657,6.384444734421915,8.837996000714671,234
DENV4 NS1,Senegal,18-39,Male,5.149466149570187,5.815039715634316,5.98499704708979,6.3634126842010765,8.800683304501959,125
DENV4 NS1,Senegal,40-59,Female,5.208844998953697,6.028189680993157,6.355535605163633,6.853887441721495,8.760667326803611,124
DENV4 NS1,Senegal,40-59,Male,5.066670510173155,6.11602923240598,6.609420832058387,7.199102589884715,9.091785488068622,90
DENV4 NS1,Senegal,5-9,Female,3.4713632807099133,5.406628538285043,5.760601273164076,5.887249631829704,7.231374158592943,104
DENV4 NS1,Senegal,5-9,Male,3.619283410786535,5.477589293419067,5.735225292404186,5.874858210845226,6.88243562161075,109
DENV4 NS1,Senegal,<5,Female,3.3643911611577453,3.551897751273369,3.6325314757706257,3.809439479853269,5.726461707437971,44
DENV4 NS1,Senegal,<5,Male,3.4094087365440795,3.541321869316823,3.638983178188579,3.7596111659771942,4.441263463189449,34
DENV4 NS1,Senegal,>59,Female,5.342477199788436,6.154116916349987,6.518814989810278,7.031522422003731,8.458830690336356,42
DENV4 NS1,Senegal,>59,Male,5.201098545312093,6.385653263780928,6.744969780811143,7.117732088503022,8.362215938276988,33
DENV4 VLP,French Guiana,18-39,Female,4.564006155255456,8.82843943276221,9.136162999692509,9.369975021359114,9.760114961970531,128
DENV4 VLP,French Guiana,18-39,Male,4.09359074477584,8.597017039525355,9.109250262422906,9.31148266801738,9.686712728029049,323
DENV4 VLP,French Guiana,40-59,Female,5.4743492423005256,8.796666477642795,9.123018895246672,9.318822139603245,9.562899782048206,94
DENV4 VLP,French Guiana,40-59,Male,4.749396289742746,8.691322405434693,9.092308195992333,9.274575988843901,9.579380153872002,227
DENV4 VLP,French Guiana,>59,Female,7.614321202904483,8.00879355071475,8.403265898525014,8.79773824633528,9.192210594145546,2
DENV4 VLP,French Guiana,>59,Male,6.062171953917481,9.017294664764734,9.20561258069734,9.348156594492892,9.475199615114583,13
DENV4 VLP,New Caledonia,18-39,Female,4.648020719490253,6.697449762325728,8.687860947815128,9.329773418626072,9.672271846146442,156
DENV4 VLP,New Caledonia,18-39,Male,4.614305342217648,8.21544041606952,9.003545954236511,9.331745161866596,9.686138714703526,100
DENV4 VLP,New Caledonia,40-59,Female,4.523801753946743,8.267332169589725,9.148553868322974,9.41449778011879,9.619337457230984,173
DENV4 VLP,New Caledonia,40-59,Male,4.346409551359808,7.69818745174559,8.979912006991745,9.377501531432738,9.714815959780298,131
DENV4 VLP,New Caledonia,>59,Female,5.909860906136737,8.840433266863501,9.26863829868156,9.423406047959894,9.714667771383178,25
DENV4 VLP,New Caledonia,>59,Male,4.98577442455024,8.661972087961582,9.099246176858234,9.454715501248534,9.697895296526797,15
DENV4 VLP,Peru,10-17,Female,3.775918503451329,5.293622097894858,7.677765379648509,8.436735084235423,9.495834259101652,80
DENV4 VLP,Peru,10-17,Male,3.751082189703298,4.866514245347959,7.55806480787279,8.885872851324532,9.673282851153733,73
DENV4 VLP,Peru,18-39,Female,4.218569023326334,8.011741555713714,8.939237652702586,9.29298823434864,9.669787566225091,219
DENV4 VLP,Peru,18-39,Male,4.739623791746591,8.188362184685074,8.999245462212578,9.363665081984754,9.754988247938895,76
DENV4 VLP,Peru,40-59,Female,5.562824100554733,8.505248668036124,9.107720974216903,9.35588636051452,9.734851159572152,84
DENV4 VLP,Peru,40-59,Male,4.596078054167909,8.676533377682038,9.128256880005395,9.339505715032802,9.64880248646445,58
DENV4 VLP,Peru,5-9,Female,3.828724715620327,4.377319971905271,5.195800376928519,7.592564173077365,9.536992096458611,63
DENV4 VLP,Peru,5-9,Male,4.028292962287783,4.667459986462902,5.149628544313315,7.293598623631478,9.38751037981688,63
DENV4 VLP,Peru,<5,Female,4.260513144363708,5.106762253452004,6.265522787088297,8.065751780120095,9.54510500307435,23
DENV4 VLP,Peru,<5,Male,4.182181301093801,4.995876988549489,5.62302776256019,6.990070192180759,9.491329508290342,33
DENV4 VLP,Peru,>59,Female,5.973310864610225,8.836727453745361,9.236793678418653,9.454423663439993,9.755464586541766,50
DENV4 VLP,Peru,>59,Male,6.12168602768459,9.19705715256976,9.338320188811466,9.412463023478193,9.713534450749796,58
DENV4 VLP,Senegal,10-17,Female,4.936061877851164,5.709607330944218,6.0706122007712215,7.398867400687699,9.2215411609702,154
DENV4 VLP,Senegal,10-17,Male,4.849801533566756,5.6530012423132,6.132513704856624,7.58235410038187,9.08835984784012,126
DENV4 VLP,Senegal,18-39,Female,5.123946249868097,6.821124697176298,7.9433495238962575,8.619113813462954,9.387435666730465,234
DENV4 VLP,Senegal,18-39,Male,5.237816609854047,7.504131608567258,8.09432303350721,8.69256101193821,9.298440778931344,125
DENV4 VLP,Senegal,40-59,Female,5.295901950593838,8.136312437003888,8.597956575880694,8.883540744759115,9.407486435648,124
DENV4 VLP,Senegal,40-59,Male,5.473618741001045,8.431062645113201,8.839955164864495,9.102552606653425,9.420551065342206,90
DENV4 VLP,Senegal,5-9,Female,3.7957405031167943,5.363199952905588,5.701141288937341,5.976908418662336,8.992629474358225,104
DENV4 VLP,Senegal,5-9,Male,4.673399457908427,5.614494889619607,5.9430901834005425,7.130608717120533,9.25692962126005,109
DENV4 VLP,Senegal,<5,Female,3.38349570802325,4.287152132708153,5.050634059503212,5.701197409698187,7.473553696885119,44
DENV4 VLP,Senegal,<5,Male,3.362876420820515,3.928176905627638,4.732104065203391,5.576751536167629,7.694555513277244,34
DENV4 VLP,Senegal,>59,Female,4.902445267052179,8.14551378612973,8.731109814149598,8.910029311599432,9.346358834491182,42
DENV4 VLP,Senegal,>59,Male,5.935998383717109,8.465660371269704,8.722340149520074,8.88644113260552,9.33872334880464,33
JEV E,French Guiana,18-39,Female,4.415934107067077,7.196942706001678,7.858948342539408,8.21528941724043,8.927804036799987,128
JEV E,French Guiana,18-39,Male,3.842866764078024,7.291435867793056,7.823156658617709,8.230254256284788,8.837583783394042,323
JEV E,French Guiana,40-59,Female,4.339707302434058,7.410709644619228,7.930084097440545,8.284405538741584,8.951032662920865,94
JEV E,French Guiana,40-59,Male,4.270842573736993,7.367284008254623,7.9131718865420835,8.279471810583097,8.91586321787179,227
JEV E,French Guiana,>59,Female,6.082657409778396,6.447937266242623,6.81321712270685,7.178496979171077,7.543776835635303,2
JEV E,French Guiana,>59,Male,5.27488105965909,7.729570879504416,7.964021501733317,8.182077304010896,8.624178957069013,13
JEV E,New Caledonia,18-39,Female,4.462856928368308,5.893722549691608,6.4738648675449335,7.949459300492753,8.613103733339743,156
JEV E,New Caledonia,18-39,Male,4.539500265827314,6.067755060221973,7.224047079305408,7.960501763247777,8.56651667784963,100
JEV E,New Caledonia,40-59,Female,4.634314319207783,6.176232466868402,7.71195879864276,8.09592290694571,8.876892233573153,173
JEV E,New Caledonia,40-59,Male,4.30694413354765,6.0705687374034065,7.5795642487499,8.095463784398508,8.567631397599516,131
JEV E,New Caledonia,>59,Female,5.666016791668774,6.386542949679202,7.88692143271761,8.235154191354903,9.256009422707898,25
JEV E,New Caledonia,>59,Male,5.640999299032225,6.382486969693519,7.721631659333371,8.21317573142918,8.605318589452997,15
JEV E,Peru,10-17,Female,3.852882333911503,4.906359232769836,5.618813195661988,6.866941923383634,8.632217976239561,80
JEV E,Peru,10-17,Male,3.619116961124669,4.6411685344010145,5.532591744484018,7.558863604043108,9.165890869936293,73
JEV E,Peru,18-39,Female,4.095832711830585,6.086947653796343,7.679052967563701,8.080180296732712,9.250690835896751,219
JEV E,Peru,18-39,Male,3.958224558138944,6.129567509333883,7.7512652060633345,8.227195313462172,8.837721948173193,76
JEV E,Peru,40-59,Female,4.870250891226642,6.513256835639453,7.908817049374507,8.249449185483424,9.035641658450132,84
JEV E,Peru,40-59,Male,4.703892863477863,7.487757388113927,7.938272991120662,8.295806094856774,8.966267166526313,58
JEV E,Peru,5-9,Female,3.65853777976507,4.510736648343627,5.175364791150758,5.948805924772968,8.669469246870687,63
JEV E,Peru,5-9,Male,3.509917669159677,4.3003919015038425,4.755867430186669,5.668008310958276,8.535411358715182,63
JEV E,Peru,<5,Female,3.8618949153854945,4.469520873042654,5.056836846807054,5.947582978156874,8.624165276782284,23
JEV E,Peru,<5,Male,4.078884707096693,4.5912881513932815,4.952725063611549,5.673476111413799,8.51256151300347,33
JEV E,Peru,>59,Female,5.257446188771225,7.820360641655048,8.080399461812009,8.44985549310002,9.186382640706874,50
JEV E,Peru,>59,Male,5.290593162167761,7.921543677186426,8.26104728031152,8.517358212931846,9.167713383757697,58
JEV E,Senegal,10-17,Female,5.244454421297847,5.910253587235772,6.190643945442131,6.5388459150095,8.705977365459054,154
JEV E,Senegal,10-17,Male,5.244884920473164,5.910599638048023,6.232709582167962,6.9390211966802635,8.222558026049416,126
JEV E,Senegal,18-39,Female,5.11648301380326,6.534073753329104,7.266857893900589,7.804772873129396,8.656956879694743,234
JEV E,Senegal,18-39,Male,5.657309431528976,6.6451150091285305,7.296013456564024,7.721061122933813,8.696450577297801,125
JEV E,Senegal,40-59,Female,5.803666196294079,7.355872369603918,7.6643282814850675,8.078476880669538,9.044548666310806,124
JEV E,Senegal,40-59,Male,5.685196759911497,7.586711309738887,7.910232241616578,8.215948138223162,9.128579082312918,90
JEV E,Senegal,5-9,Female,3.629647423461491,5.700376764476823,6.02169749825179,6.2018970949592305,7.975109415355444,104
JEV E,Senegal,5-9,Male,3.8830963242710297,5.802123578846391,6.100650883903482,6.442746155583749,8.734088385942513,109
JEV E,Senegal,<5,Female,3.4279077808104352,3.9272676596125153,4.363620153353033,4.8517156637414,6.179693375420453,44
JEV E,Senegal,<5,Male,3.4396038205736263,3.7561460856396987,4.28368026542739,4.73008664190356,6.3189329199778035,34
JEV E,Senegal,>59,Female,5.540643590661704,7.386161058476747,7.722278367833578,8.036703071163322,8.3755387879251,42
JEV E,Senegal,>59,Male,5.971956124069571,7.726008096432349,7.903637952128956,8.134360947924662,8.521940310072742,33
JEV NS1,French Guiana,18-39,Female,3.5120151702726115,4.663313770126331,5.564193505542891,6.770170674213669,8.994364898531428,128
JEV NS1,French Guiana,18-39,Male,3.691028559332637,4.8328541786091925,5.7388048221655295,6.81772492518329,9.220719715060216,323
JEV NS1,French Guiana,40-59,Female,4.0176629201514285,5.0562646662883655,6.225213505350319,7.36605555966107,9.194985025860596,94
JEV NS1,French Guiana,40-59,Male,3.678213216117052,5.162981663630619,6.136200912049413,7.158665807130291,9.25216144783538,227
JEV NS1,French Guiana,>59,Female,4.559868451328452,5.632494803175355,6.705121155022258,7.7777475068691615,8.850373858716065,2
JEV NS1,French Guiana,>59,Male,4.3454894157643995,4.957964329330068,5.745478085678453,6.2906367168318456,8.810229563812992,13
JEV NS1,New Caledonia,18-39,Female,4.45153139040516,4.941830473853455,5.250534901054557,5.805187741856118,8.767240376566601,156
JEV NS1,New Caledonia,18-39,Male,4.132821689455327,4.913799052383751,5.2992768418263365,6.032845770639979,8.765121897354774,100
JEV NS1,New Caledonia,40-59,Female,4.360681350089733,5.08967319241174,5.52747368116284,6.14933441960136,8.746959929823783,173
JEV NS1,New Caledonia,40-59,Male,4.248369972038481,5.041314258028493,5.486683543165666,5.9241401461019,8.729787159689854,131
JEV NS1,New Caledonia,>59,Female,4.8090086926186055,5.101239885202229,5.717964131979538,5.997978812105799,8.449657060909706,25
JEV NS1,New Caledonia,>59,Male,4.490554961500071,5.122567260563693,5.5782021896043785,6.762007788553734,8.648132345268156,15
JEV NS1,Peru,10-17,Female,3.484110612655824,4.1371935323931766,4.47616752212762,4.953365404432117,6.770767617759885,80
JEV NS1,Peru,10-17,Male,3.4559397356891273,4.171434035614786,4.641437664860522,5.285895652981589,9.022898253046574,73
JEV NS1,Peru,18-39,Female,3.511509586843938,4.6484668705841194,5.452288479785882,6.3862046170500415,9.33078846310224,219
JEV NS1,Peru,18-39,Male,3.804374681987112,4.709318192496384,5.430815207970563,6.8392557059617864,9.393862547873283,76
JEV NS1,Peru,40-59,Female,3.638261292483082,5.13480411923579,5.773389641840771,7.009278660671701,9.632081128175011,84
JEV NS1,Peru,40-59,Male,3.9560548754626264,4.8566064583283275,5.887578172551972,7.540731396131193,8.890369968743137,58
JEV NS1,Peru,5-9,Female,3.5641533203293605,4.031089055317657,4.287870095302996,4.675354108924922,7.458747233967709,63
JEV NS1,Peru,5-9,Male,3.397099235666194,4.059815458813877,4.423825731539024,4.655297093472035,6.965955589711933,63
JEV NS1,Peru,<5,Female,3.484110612655824,4.013817168494822,4.29515622655463,4.976242955003185,8.164007146458768,23
JEV NS1,Peru,<5,Male,3.7507392759097726,4.037231653369749,4.362654053804377,4.728314922307186,7.711511639591194,33
JEV NS1,Peru,>59,Female,3.889195818678865,5.6666412090253555,6.082073382435361,8.00074537629513,9.554640503811836,50
JEV NS1,Peru,>59,Male,4.226947976528097,5.516817540155367,6.856659983480936,8.441995590545188,9.45929988446045,58
JEV NS1,Senegal,10-17,Female,4.802746934195737,5.599121444685146,5.923085914460724,6.083556067133965,7.657066266877702,154
JEV NS1,Senegal,10-17,Male,5.050486382148426,5.650683312039075,5.8396332325767215,6.085562776276217,7.863289980454065,126
JEV NS1,Senegal,18-39,Female,3.459164518263619,5.829340055250287,6.086862177187609,6.387063861336775,8.835074605692682,234
JEV NS1,Senegal,18-39,Male,5.358455119481068,5.90768165352066,6.11986126585215,6.424793539290687,8.956256811222898,125
JEV NS1,Senegal,40-59,Female,5.1659356944585895,5.932926492787319,6.165653268514995,6.531271076302281,9.182801449988276,124
JEV NS1,Senegal,40-59,Male,5.071248373596855,5.993177858589584,6.375046248468646,7.037301118899382,9.424688080385138,90
JEV NS1,Senegal,5-9,Female,3.3638543384592943,5.479869873763663,5.817643072711934,6.061923677402433,6.706758239187362,104
JEV NS1,Senegal,5-9,Male,3.3638543384592943,5.588063396979801,5.816479807678,6.035550076549099,8.897211917008836,109
JEV NS1,Senegal,<5,Female,3.272287144933804,3.481637374115678,3.585612973764881,3.864629626371784,6.610620615714506,44
JEV NS1,Senegal,<5,Male,3.3762768584578513,3.4280536530545356,3.5470623773693273,3.688864294739016,3.857025026986565,34
JEV NS1,Senegal,>59,Female,5.370703741557267,6.011460921930132,6.231782258358603,6.610553767339408,7.759089854776202,42
JEV NS1,Senegal,>59,Male,5.439499885364587,6.082865929848067,6.693603878566476,7.220802031187263,8.380363997368917,33
MAYV E2,French Guiana,18-39,Female,3.7146304770625727,4.79467400926152,5.249773077290884,5.6721896562475305,9.238048576890536,128
MAYV E2,French Guiana,18-39,Male,3.813819940332667,5.022796278758271,5.445646960696967,6.474994020212106,9.85799079042431,323
MAYV E2,French Guiana,40-59,Female,3.870978354172616,5.128750635423376,5.564551517539191,7.424274833983245,9.516549199276415,94
MAYV E2,French Guiana,40-59,Male,3.779011063556652,5.31396373079585,6.505134289366497,8.064117087478134,9.515805458842229,227
MAYV E2,French Guiana,>59,Female,4.823556130954485,5.476931596116179,6.130307061277872,6.783682526439566,7.437057991601259,2
MAYV E2,French Guiana,>59,Male,4.757519027406223,5.726076623877324,7.437969294447698,7.826713469008437,9.051254850385169,13
MAYV E2,New Caledonia,18-39,Female,4.490801778610144,4.930393317018284,5.158148371655887,5.475294023403244,7.363564743004002,156
MAYV E2,New Caledonia,18-39,Male,4.27070177924112,4.958218484124715,5.1754161875427975,5.675404492717373,7.71835780605473,100
MAYV E2,New Caledonia,40-59,Female,4.311179267392351,4.962228503093063,5.287836026333169,5.656996140361011,7.6521946983960065,173
MAYV E2,New Caledonia,40-59,Male,4.251596217434872,4.946395229095874,5.355148678636245,5.723558088147394,6.591711441037639,131
MAYV E2,New Caledonia,>59,Female,4.573894230566032,5.102979613936026,5.502411338538656,5.89815320076647,8.621832928491687,25
MAYV E2,New Caledonia,>59,Male,4.841807518454523,5.179117364360427,5.380638588849683,5.865106664623726,6.36020372382571,15
MAYV E2,Peru,10-17,Female,3.5191394815331316,4.2554461024625105,4.492845306297374,5.022402606567562,8.148901357765789,80
MAYV E2,Peru,10-17,Male,3.6070876828416623,4.1461834916014,4.546635276880084,5.099110902799513,8.439995265011227,73
MAYV E2,Peru,18-39,Female,3.6890385183285295,4.5956315091316355,4.9384990051819475,5.6354085710760495,9.13570006147871,219
MAYV E2,Peru,18-39,Male,3.8608887752551886,4.600832102797405,5.231383494939668,6.145714555159358,9.107593615445856,76
MAYV E2,Peru,40-59,Female,3.729860512848784,4.866896350401463,5.616895327688391,7.3595989567432065,8.761001873107649,84
MAYV E2,Peru,40-59,Male,4.0699030469394355,4.865541585339656,5.742453849812321,6.402693705092371,8.815509481593438,58
MAYV E2,Peru,5-9,Female,3.552009773004544,4.0573801282448505,4.4329580242618984,4.815984638289933,9.529235932549057,63
MAYV E2,Peru,5-9,Male,3.3441980320368,4.1146803117289,4.36723825248784,4.695442240764946,9.331119366700552,63
MAYV E2,Peru,<5,Female,3.5435309346572907,4.173835417076599,4.343407035266816,4.737177367533699,7.935420644500825,23
MAYV E2,Peru,<5,Male,3.6853902228948545,4.029521085658386,4.259871103742071,4.801672655402367,7.893133500641059,33
MAYV E2,Peru,>59,Female,4.090855331003019,5.544119610808614,6.938122338175399,7.498518905959775,9.363631376179583,50
MAYV E2,Peru,>59,Male,4.554035955815134,5.71526437892651,6.363647129026827,7.241905905771049,9.161800183894607,58
MAYV E2,Senegal,10-17,Female,4.94457819748564,5.668638627808132,5.967250926370379,6.420794919515453,8.686018887942641,154
MAYV E2,Senegal,10-17,Male,5.13446037712984,5.689499996254693,5.944808859882395,6.310186097818638,8.093738269228009,126
MAYV E2,Senegal,18-39,Female,3.697970289792507,5.965735385505613,6.654083914502052,7.52850100444037,8.612773282694054,234
MAYV E2,Senegal,18-39,Male,5.214771073549453,5.969094217315088,6.307017737257194,7.291532705943662,8.541246367705485,125
MAYV E2,Senegal,40-59,Female,5.554911356465809,6.2051671027432675,6.889608087031664,7.464383168321924,8.801133727937906,124
MAYV E2,Senegal,40-59,Male,5.255721677162548,6.06974144900486,6.630926093403406,7.360137965257483,8.295081663934434,90
MAYV E2,Senegal,5-9,Female,3.7159887952951856,5.541783663914311,5.841626869980479,6.051728900358942,7.261952111037528,104
MAYV E2,Senegal,5-9,Male,3.651450274157614,5.599196677111733,5.829345550465919,6.0247718955855865,8.346625579189118,109
MAYV E2,Senegal,<5,Female,3.519278501049131,3.724758851744067,3.801376578193632,4.070031247804616,5.6895736665067185,44
MAYV E2,Senegal,<5,Male,3.474826738478297,3.6913003197920196,3.8069103028079097,3.960260504334417,4.3911174703524525,34
MAYV E2,Senegal,>59,Female,5.374848238474317,6.398312085505955,6.754245034314865,7.167353839693164,8.444703825326533,42
MAYV E2,Senegal,>59,Male,4.89661200282152,6.1924287789752945,6.595773701436552,6.972379143566285,8.04846700162116,33
MAYV NSP1,French Guiana,18-39,Female,3.757329856452032,5.104563279959903,5.522700111341976,5.939292408205443,8.530425938056013,128
MAYV NSP1,French Guiana,18-39,Male,4.047249204173918,5.248076791864175,5.739488601106989,6.62444950065008,9.257407268651516,323
MAYV NSP1,French Guiana,40-59,Female,4.214923258019513,5.466945648235129,5.893216909107434,7.11408618195141,9.68619603432359,94
MAYV NSP1,French Guiana,40-59,Male,4.115651931058318,5.4851850147171906,5.992174988381695,7.211718110455869,9.347898847822613,227
MAYV NSP1,French Guiana,>59,Female,5.172063865236051,5.583664841285503,5.995265817334955,6.406866793384406,6.818467769433858,2
MAYV NSP1,French Guiana,>59,Male,5.105966301626206,5.395117882057347,5.706148184019314,6.354871830663939,7.886637499976633,13
MAYV NSP1,New Caledonia,18-39,Female,4.548407199228386,5.017136103528276,5.246455095921926,5.59741441415712,7.690971977962387,156
MAYV NSP1,New Caledonia,18-39,Male,4.104517604396484,4.987404807967714,5.283915188395719,5.643957500959119,7.886632396334402,100
MAYV NSP1,New Caledonia,40-59,Female,4.502019508588674,5.096895577018376,5.306201567801869,5.642229114405454,8.218510873893312,173
MAYV NSP1,New Caledonia,40-59,Male,4.504785762081564,5.005049069971862,5.355193156318292,5.662185280906707,9.22346473506847,131
MAYV NSP1,New Caledonia,>59,Female,4.70168473798404,5.113804367837356,5.464697931102541,5.734394003500334,8.624952347022717,25
MAYV NSP1,New Caledonia,>59,Male,4.782752282747248,5.060510854240231,5.324220073304547,5.90502158966783,8.650743920869953,15
MAYV NSP1,Peru,10-17,Female,3.7374363509702846,4.436272086963757,4.664007420605614,5.105194089926974,6.413913937737662,80
MAYV NSP1,Peru,10-17,Male,3.953144923796976,4.443809060095291,4.703815159251614,5.120144566076571,7.435786051846611,73
MAYV NSP1,Peru,18-39,Female,3.8939993644767017,4.765454367700752,5.014012147640163,5.386396860301893,8.303070967325821,219
MAYV NSP1,Peru,18-39,Male,3.8755866894511017,4.767269990260061,5.061665823709329,5.537650310179722,7.56023407817456,76
MAYV NSP1,Peru,40-59,Female,4.285707657728273,4.889629534480476,5.317888119877252,5.7540162603488945,9.01175404428536,84
MAYV NSP1,Peru,40-59,Male,4.160234962416991,4.9718764691267365,5.319596868609093,5.712166709846288,8.162251911198092,58
MAYV NSP1,Peru,5-9,Female,4.05192659982263,4.527824655714585,4.765838333780023,5.10694999913207,7.3649282187092755,63
MAYV NSP1,Peru,5-9,Male,3.967960009582117,4.372789769818871,4.67836849359045,5.187565262663084,8.518359140721744,63
MAYV NSP1,Peru,<5,Female,3.640272602516637,4.348857404266063,4.859861467812904,5.246171743273477,5.606525249234094,23
MAYV NSP1,Peru,<5,Male,3.824869149187283,4.479172417333545,4.646226501996711,4.89011586090867,8.900151150453462,33
MAYV NSP1,Peru,>59,Female,4.02017790150805,5.215621450835316,5.513368210777511,5.72090161331082,8.114893556073767,50
MAYV NSP1,Peru,>59,Male,4.50732332486443,5.049477696872042,5.367089226429458,5.979616581798816,7.683593402768063,58
MAYV NSP1,Senegal,10-17,Female,4.922526717340826,5.7657668892792335,5.965397922895141,6.1540000997573,8.636614778682487,154
MAYV NSP1,Senegal,10-17,Male,5.096755291704613,5.764809303710015,5.975225660000783,6.215253398017752,7.765212948192851,126
MAYV NSP1,Senegal,18-39,Female,4.740455070109844,5.818098991043109,6.04904547235858,6.3354378189555085,8.451193593594468,234
MAYV NSP1,Senegal,18-39,Male,5.122856041260955,5.876121111810951,6.150026612287623,6.49996483853865,9.211794216265718,125
MAYV NSP1,Senegal,40-59,Female,5.178510414805416,5.862579580551499,6.076728362367732,6.269934917052438,9.2329257828299,124
MAYV NSP1,Senegal,40-59,Male,5.197649755016114,5.9391407996671335,6.108773652163162,6.494767251267644,7.794511817352464,90
MAYV NSP1,Senegal,5-9,Female,3.755502099914256,5.623732471628282,5.8463772082495025,6.138111404489379,9.158708140595246,104
MAYV NSP1,Senegal,5-9,Male,3.687099373029856,5.616548998291063,5.884391168082026,6.106052760064365,7.725713209242234,109
MAYV NSP1,Senegal,<5,Female,3.45952122464778,3.840909743006588,4.083924431280076,4.436850709007522,5.7905857889636945,44
MAYV NSP1,Senegal,<5,Male,3.3068392158598687,3.6341722548988518,3.9736691197731044,4.310970201006018,6.078537803379593,34
MAYV NSP1,Senegal,>59,Female,5.339165145344868,5.966215654722687,6.231078041349194,6.815335818878922,7.866830520078716,42
MAYV NSP1,Senegal,>59,Male,4.839279803988619,5.904166457948693,6.044140860661889,6.344245064892127,9.339335528593136,33
ONNV VLP,French Guiana,18-39,Female,3.6771819227998304,4.3326890092358985,4.688403495397477,5.1377869443077175,6.787657187730872,128
ONNV VLP,French Guiana,18-39,Male,3.5892449154062103,4.567092232098505,4.879959916034031,5.325799508620888,7.123178991019714,323
ONNV VLP,French Guiana,40-59,Female,3.831332602627088,4.650425357499073,4.93353721415852,5.306698641193003,7.018904310431827,94
ONNV VLP,French Guiana,40-59,Male,3.8552074356865926,4.74778205006603,5.17195692691379,5.636433830670285,6.941622419986234,227
ONNV VLP,French Guiana,>59,Female,4.280954549290378,4.5163391059775275,4.751723662664676,4.987108219351825,5.222492776038974,2
ONNV VLP,French Guiana,>59,Male,4.550913040255189,4.946972005716116,5.060917782757455,5.619921463627692,6.262350585919906,13
ONNV VLP,New Caledonia,18-39,Female,4.025592839491552,4.44277494883012,4.736269890546122,5.0494736232424575,6.314145775830911,156
ONNV VLP,New Caledonia,18-39,Male,3.5011630946895873,4.48481977660812,4.783864214920849,5.286303542712326,6.423267756315009,100
ONNV VLP,New Caledonia,40-59,Female,3.845541431232136,4.5896230118936785,4.856685797142724,5.203152564488933,6.523302440503409,173
ONNV VLP,New Caledonia,40-59,Male,3.688718802758583,4.565175065038332,4.939934801830175,5.348875233671205,6.183739686789775,131
ONNV VLP,New Caledonia,>59,Female,4.179042803118744,4.607369513883167,5.160833132610021,5.4273913871474075,7.427229596785066,25
ONNV VLP,New Caledonia,>59,Male,4.174440077229758,4.666052841494128,4.957667439066969,5.399771024777532,5.742661416118017,15
ONNV VLP,Peru,10-17,Female,3.5817786155990676,4.0642009717327845,4.265371926606358,4.5394528421930564,5.715475421636172,80
